+/-,1st Qtr A,1st Qtr H,2nd Qtr A,2nd Qtr H,3P%,3PA,3PM,3rd Qtr A,3rd Qtr H,4th Qtr A,4th Qtr H,AST,Away,BLK,DREB,FG%,FGA,FGM,FT%,FTA,FTM,Fantasy Score,Game,Home,MIN,OREB,PF,PTS,REB,Ref1,Ref2,Ref3,STL,TOV,Total A,Total H,W/L
3,28,14,26,21,0.0,1,0,22,33,20,23,1,MEM,1,6,33.3,3,1,0.0,0,0,15.5,109,DAL,15:35,3,3,2,9,"Lewis""""","Williams""""",Ervin,0,0,91,96,MEMPHIS
-2,28,14,26,21,0.0,2,0,22,33,20,23,1,MEM,2,1,0.0,6,0,100,4,4,8.5,109,DAL,21:42,1,2,4,2,"Lewis""""","Williams""""",Ervin,0,1,91,96,MEMPHIS
5,28,14,26,21,20.0,5,1,22,33,20,23,1,MEM,0,2,25.0,8,2,50.0,2,1,15.5,109,DAL,11:50,2,0,6,4,"Lewis""""","Williams""""",Ervin,1,0,91,96,MEMPHIS
-8,28,14,26,21,28.6,7,2,22,33,20,23,4,MEM,1,3,20.0,10,2,100,3,3,19.0,109,DAL,24:38,0,2,9,3,"Lewis""""","Williams""""",Ervin,0,3,91,96,MEMPHIS
-17,28,14,26,21,0.0,0,0,22,33,20,23,0,MEM,0,1,33.3,3,1,0.0,0,0,10.0,109,DAL,10:18,4,0,2,5,"Lewis""""","Williams""""",Ervin,1,0,91,96,MEMPHIS
-2,28,14,26,21,0.0,0,0,22,33,20,23,0,MEM,0,0,0.0,0,0,0.0,0,0,0.0,109,DAL,2:34,0,1,0,0,"Lewis""""","Williams""""",Ervin,0,0,91,96,MEMPHIS
NA,28,14,26,21,NA,NA,NA,22,33,20,23,NA,MEM,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,DAL,DNP,NA,NA,NA,NA,"Lewis""""","Williams""""",Ervin,NA,NA,91,96,MEMPHIS
NA,28,14,26,21,NA,NA,NA,22,33,20,23,NA,MEM,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,DAL,DNP,NA,NA,NA,NA,"Lewis""""","Williams""""",Ervin,NA,NA,91,96,MEMPHIS
8,28,14,26,21,0.0,2,0,22,33,20,23,1,MEM,0,3,33.3,3,1,0.0,0,0,6.5,109,DAL,27:20,2,2,2,5,"Lewis""""","Williams""""",Ervin,0,2,91,96,MEMPHIS
0,28,14,26,21,66.7,3,2,22,33,20,23,1,MEM,0,6,33.3,6,2,75.0,4,3,34.5,109,DAL,31:51,3,5,9,9,"Lewis""""","Williams""""",Ervin,5,1,91,96,MEMPHIS
-7,28,14,26,21,25.0,4,1,22,33,20,23,3,MEM,0,13,50.0,16,8,100,8,8,31.5,109,DAL,33:54,0,3,25,13,"Lewis""""","Williams""""",Ervin,0,5,91,96,MEMPHIS
-9,28,14,26,21,0.0,4,0,22,33,20,23,1,MEM,1,0,16.7,6,1,100,2,2,3.5,109,DAL,20:09,0,2,4,0,"Lewis""""","Williams""""",Ervin,0,3,91,96,MEMPHIS
-3,28,14,26,21,25.0,8,2,22,33,20,23,4,MEM,1,1,38.5,13,5,83.3,12,10,23.0,109,DAL,30:52,0,1,22,1,"Lewis""""","Williams""""",Ervin,0,3,91,96,MEMPHIS
4,28,14,26,21,0.0,3,0,22,33,20,23,6,MEM,1,1,0.0,4,0,0.0,0,0,13.0,109,DAL,20:03,1,5,0,2,"Lewis""""","Williams""""",Ervin,0,1,91,96,MEMPHIS
9,28,14,26,21,60.0,5,3,22,33,20,23,1,MEM,1,4,58.3,12,7,100,2,2,31.5,109,DAL,22:20,2,1,19,6,"Lewis""""","Williams""""",Ervin,0,2,91,96,MEMPHIS
12,28,14,26,21,50.0,2,1,22,33,20,23,0,MEM,2,5,42.9,7,3,0.0,1,0,19.0,109,DAL,24:58,0,3,7,5,"Lewis""""","Williams""""",Ervin,0,1,91,96,MEMPHIS
5,28,14,26,21,33.3,3,1,22,33,20,23,1,MEM,1,1,33.3,3,1,0.0,0,0,13.5,109,DAL,16:09,0,1,3,1,"Lewis""""","Williams""""",Ervin,1,0,91,96,MEMPHIS
6,28,14,26,21,0.0,0,0,22,33,20,23,0,MEM,0,3,66.7,3,2,100,1,1,8.0,109,DAL,12:24,1,0,5,4,"Lewis""""","Williams""""",Ervin,0,0,91,96,MEMPHIS
NA,28,14,26,21,NA,NA,NA,22,33,20,23,NA,MEM,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,DAL,DNP,NA,NA,NA,NA,"Lewis""""","Williams""""",Ervin,NA,NA,91,96,MEMPHIS
NA,28,14,26,21,NA,NA,NA,22,33,20,23,NA,MEM,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,DAL,DNP,NA,NA,NA,NA,"Lewis""""","Williams""""",Ervin,NA,NA,91,96,MEMPHIS
NA,28,14,26,21,NA,NA,NA,22,33,20,23,NA,MEM,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,DAL,DNP,NA,NA,NA,NA,"Lewis""""","Williams""""",Ervin,NA,NA,91,96,MEMPHIS
8,23,28,21,15,33.3,3,1,25,29,20,24,3,MIL,1,2,50.0,6,3,100,5,5,16.5,109,BOS,27:49,0,1,12,2,"Kirkland""""","Goble""""",Kogut,0,2,96,89,BOSTON
2,23,28,21,15,80.0,5,4,25,29,20,24,4,MIL,0,8,78.6,14,11,100,1,1,48.0,109,BOS,34:15,1,2,27,9,"Kirkland""""","Goble""""",Kogut,1,4,96,89,BOSTON
1,23,28,21,15,0.0,0,0,25,29,20,24,1,MIL,0,5,0.0,1,0,0.0,0,0,7.5,109,BOS,18:46,0,4,0,5,"Kirkland""""","Goble""""",Kogut,1,2,96,89,BOSTON
5,23,28,21,15,33.3,6,2,25,29,20,24,0,MIL,1,6,20.0,10,2,50.0,6,3,24.0,109,BOS,34:17,3,1,9,9,"Kirkland""""","Goble""""",Kogut,1,1,96,89,BOSTON
4,23,28,21,15,50.0,4,2,25,29,20,24,7,MIL,2,3,55.6,18,10,100,2,2,46.5,109,BOS,34:35,0,3,24,3,"Kirkland""""","Goble""""",Kogut,1,2,96,89,BOSTON
12,23,28,21,15,0.0,0,0,25,29,20,24,1,MIL,0,7,50.0,6,3,100,6,6,12.5,109,BOS,23:40,0,2,12,7,"Kirkland""""","Goble""""",Kogut,0,2,96,89,BOSTON
7,23,28,21,15,33.3,6,2,25,29,20,24,4,MIL,1,1,20.0,10,2,100,2,2,18.0,109,BOS,26:52,0,1,8,1,"Kirkland""""","Goble""""",Kogut,0,2,96,89,BOSTON
1,23,28,21,15,0.0,3,0,25,29,20,24,0,MIL,2,6,22.2,9,2,0.0,0,0,17.0,109,BOS,20:55,1,0,4,7,"Kirkland""""","Goble""""",Kogut,0,0,96,89,BOSTON
-3,23,28,21,15,0.0,1,0,25,29,20,24,0,MIL,0,1,0.0,2,0,0.0,0,0,1.0,109,BOS,5:07,0,0,0,1,"Kirkland""""","Goble""""",Kogut,0,0,96,89,BOSTON
-2,23,28,21,15,0.0,2,0,25,29,20,24,1,MIL,0,0,0.0,2,0,0.0,0,0,2.5,109,BOS,13:46,1,0,0,1,"Kirkland""""","Goble""""",Kogut,0,0,96,89,BOSTON
NA,23,28,21,15,NA,NA,NA,25,29,20,24,NA,MIL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,BOS,DNP,NA,NA,NA,NA,"Kirkland""""","Goble""""",Kogut,NA,NA,96,89,BOSTON
NA,23,28,21,15,NA,NA,NA,25,29,20,24,NA,MIL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,BOS,DNP,NA,NA,NA,NA,"Kirkland""""","Goble""""",Kogut,NA,NA,96,89,BOSTON
NA,23,28,21,15,NA,NA,NA,25,29,20,24,NA,MIL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,BOS,DNP,NA,NA,NA,NA,"Kirkland""""","Goble""""",Kogut,NA,NA,96,89,BOSTON
-3,23,28,21,15,33.3,3,1,25,29,20,24,2,MIL,2,1,43.8,16,7,0.0,0,0,25.0,109,BOS,35:09,1,4,15,2,"Kirkland""""","Goble""""",Kogut,0,3,96,89,BOSTON
-10,23,28,21,15,66.7,3,2,25,29,20,24,7,MIL,3,10,47.6,21,10,85.7,7,6,55.5,109,BOS,41:36,0,3,28,10,"Kirkland""""","Goble""""",Kogut,1,3,96,89,BOSTON
-11,23,28,21,15,33.3,3,1,25,29,20,24,2,MIL,1,2,25.0,4,1,0.0,0,0,14.0,109,BOS,14:05,1,0,3,3,"Kirkland""""","Goble""""",Kogut,0,0,96,89,BOSTON
-2,23,28,21,15,60.0,5,3,25,29,20,24,1,MIL,0,1,57.1,7,4,0.0,0,0,19.5,109,BOS,25:21,0,4,11,1,"Kirkland""""","Goble""""",Kogut,0,0,96,89,BOSTON
3,23,28,21,15,50.0,4,2,25,29,20,24,5,MIL,0,6,50.0,12,6,33.3,3,1,32.5,109,BOS,35:43,0,3,15,6,"Kirkland""""","Goble""""",Kogut,1,2,96,89,BOSTON
-7,23,28,21,15,0.0,0,0,25,29,20,24,1,MIL,0,1,0.0,0,0,0.0,2,0,5.5,109,BOS,15:57,0,1,0,1,"Kirkland""""","Goble""""",Kogut,1,0,96,89,BOSTON
-1,23,28,21,15,0.0,0,0,25,29,20,24,1,MIL,0,6,50.0,8,4,0.0,0,0,12.5,109,BOS,17:13,0,2,8,6,"Kirkland""""","Goble""""",Kogut,0,3,96,89,BOSTON
0,23,28,21,15,20.0,5,1,25,29,20,24,1,MIL,0,3,20.0,5,1,0.0,0,0,7.5,109,BOS,16:51,0,0,3,3,"Kirkland""""","Goble""""",Kogut,0,2,96,89,BOSTON
-11,23,28,21,15,50.0,2,1,25,29,20,24,2,MIL,0,2,50.0,4,2,0.0,0,0,10.0,109,BOS,21:24,0,1,5,2,"Kirkland""""","Goble""""",Kogut,0,2,96,89,BOSTON
7,23,28,21,15,0.0,0,0,25,29,20,24,0,MIL,0,3,0.0,0,0,50.0,2,1,2.0,109,BOS,16:42,0,2,1,3,"Kirkland""""","Goble""""",Kogut,0,1,96,89,BOSTON
NA,23,28,21,15,NA,NA,NA,25,29,20,24,NA,MIL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,BOS,DNP,NA,NA,NA,NA,"Kirkland""""","Goble""""",Kogut,NA,NA,96,89,BOSTON
NA,23,28,21,15,NA,NA,NA,25,29,20,24,NA,MIL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,BOS,DNP,NA,NA,NA,NA,"Kirkland""""","Goble""""",Kogut,NA,NA,96,89,BOSTON
NA,23,28,21,15,NA,NA,NA,25,29,20,24,NA,MIL,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,BOS,DNP,NA,NA,NA,NA,"Kirkland""""","Goble""""",Kogut,NA,NA,96,89,BOSTON
1,24,30,29,32,0.0,5,0,26,18,24,24,2,POR,0,3,30.8,13,4,100,8,8,13.0,109,LAC,38:24,0,2,16,3,"Cutler""""","Fitzgerald""""",Taylor,0,1,104,103,LA
3,24,30,29,32,40.0,5,2,26,18,24,24,5,POR,1,6,62.5,16,10,37.5,8,3,41.5,109,LAC,40:22,2,1,25,8,"Cutler""""","Fitzgerald""""",Taylor,0,3,104,103,LA
6,24,30,29,32,0.0,0,0,26,18,24,24,1,POR,0,13,33.3,6,2,50.0,6,3,32.5,109,LAC,38:18,5,0,7,18,"Cutler""""","Fitzgerald""""",Taylor,3,0,104,103,LA
-6,24,30,29,32,60.0,5,3,26,18,24,24,0,POR,2,1,45.5,11,5,75.0,4,3,23.0,109,LAC,34:32,0,6,16,1,"Cutler""""","Fitzgerald""""",Taylor,0,3,104,103,LA
-2,24,30,29,32,20.0,5,1,26,18,24,24,0,POR,1,2,50.0,12,6,0.0,1,0,22.0,109,LAC,34:15,5,4,13,7,"Cutler""""","Fitzgerald""""",Taylor,0,3,104,103,LA
6,24,30,29,32,50.0,4,2,26,18,24,24,1,POR,0,0,55.6,9,5,50.0,2,1,17.5,109,LAC,18:32,0,0,13,0,"Cutler""""","Fitzgerald""""",Taylor,0,0,104,103,LA
-5,24,30,29,32,33.3,3,1,26,18,24,24,1,POR,0,3,20.0,5,1,0.0,0,0,15.5,109,LAC,14:45,1,2,3,4,"Cutler""""","Fitzgerald""""",Taylor,2,1,104,103,LA
-2,24,30,29,32,0.0,1,0,26,18,24,24,0,POR,0,1,0.0,1,0,0.0,0,0,1.0,109,LAC,3:49,0,2,0,1,"Cutler""""","Fitzgerald""""",Taylor,0,0,104,103,LA
3,24,30,29,32,0.0,0,0,26,18,24,24,1,POR,0,1,50.0,2,1,100,4,4,5.5,109,LAC,8:32,1,2,6,2,"Cutler""""","Fitzgerald""""",Taylor,0,0,104,103,LA
1,24,30,29,32,0.0,0,0,26,18,24,24,0,POR,0,2,100,2,2,33.3,3,1,6.0,109,LAC,8:32,0,0,5,2,"Cutler""""","Fitzgerald""""",Taylor,0,0,104,103,LA
NA,24,30,29,32,NA,NA,NA,26,18,24,24,NA,POR,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,LAC,DNP,NA,NA,NA,NA,"Cutler""""","Fitzgerald""""",Taylor,NA,NA,104,103,LA
NA,24,30,29,32,NA,NA,NA,26,18,24,24,NA,POR,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,LAC,DNP,NA,NA,NA,NA,"Cutler""""","Fitzgerald""""",Taylor,NA,NA,104,103,LA
NA,24,30,29,32,NA,NA,NA,26,18,24,24,NA,POR,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,LAC,DNP,NA,NA,NA,NA,"Cutler""""","Fitzgerald""""",Taylor,NA,NA,104,103,LA
2,24,30,29,32,25.0,4,1,26,18,24,24,2,POR,1,2,44.4,9,4,100,4,4,23.0,109,LAC,35:42,2,3,13,4,"Cutler""""","Fitzgerald""""",Taylor,1,1,104,103,LA
7,24,30,29,32,62.5,8,5,26,18,24,24,2,POR,3,5,54.5,11,6,100,2,2,46.0,109,LAC,32:50,1,3,19,6,"Cutler""""","Fitzgerald""""",Taylor,1,2,104,103,LA
-10,24,30,29,32,0.0,0,0,26,18,24,24,1,POR,0,6,50.0,12,6,0.0,0,0,21.5,109,LAC,27:10,2,5,12,8,"Cutler""""","Fitzgerald""""",Taylor,1,3,104,103,LA
3,24,30,29,32,66.7,3,2,26,18,24,24,4,POR,0,2,44.4,18,8,71.4,7,5,33.0,109,LAC,38:51,3,2,23,5,"Cutler""""","Fitzgerald""""",Taylor,0,0,104,103,LA
1,24,30,29,32,44.4,9,4,26,18,24,24,6,POR,0,2,36.8,19,7,100,7,7,36.0,109,LAC,38:20,0,3,25,2,"Cutler""""","Fitzgerald""""",Taylor,0,1,104,103,LA
-1,24,30,29,32,25.0,4,1,26,18,24,24,0,POR,0,2,20.0,5,1,0.0,0,0,7.0,109,LAC,10:35,0,0,3,2,"Cutler""""","Fitzgerald""""",Taylor,0,0,104,103,LA
0,24,30,29,32,0.0,2,0,26,18,24,24,1,POR,1,3,33.3,6,2,0.0,0,0,15.5,109,LAC,21:47,1,3,4,4,"Cutler""""","Fitzgerald""""",Taylor,1,0,104,103,LA
-4,24,30,29,32,0.0,0,0,26,18,24,24,0,POR,0,3,0.0,7,0,50.0,2,1,9.0,109,LAC,21:49,7,5,1,10,"Cutler""""","Fitzgerald""""",Taylor,0,1,104,103,LA
0,24,30,29,32,0.0,0,0,26,18,24,24,0,POR,0,1,0.0,0,0,0.0,0,0,0.0,109,LAC,4:40,0,1,0,1,"Cutler""""","Fitzgerald""""",Taylor,0,1,104,103,LA
-3,24,30,29,32,100,1,1,26,18,24,24,3,POR,0,2,50.0,2,1,0.0,0,0,11.5,109,LAC,8:16,0,1,3,2,"Cutler""""","Fitzgerald""""",Taylor,0,0,104,103,LA
NA,24,30,29,32,NA,NA,NA,26,18,24,24,NA,POR,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,LAC,DNP,NA,NA,NA,NA,"Cutler""""","Fitzgerald""""",Taylor,NA,NA,104,103,LA
NA,24,30,29,32,NA,NA,NA,26,18,24,24,NA,POR,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,LAC,DNP,NA,NA,NA,NA,"Cutler""""","Fitzgerald""""",Taylor,NA,NA,104,103,LA
NA,24,30,29,32,NA,NA,NA,26,18,24,24,NA,POR,NA,NA,NA,INJURY/ILLNESS,,NA,NA,NA,NA,109,LAC,DND,NA,NA,NA,NA,"Cutler""""","Fitzgerald""""",Taylor,NA,NA,104,103,LA
13,40,27,30,29,33.3,6,2,17,32,19,26,1,SAC,1,3,25.0,8,2,0.0,2,0,18.5,109,NOP,34:28,1,3,6,4,"Corbin""""","Lindsay""""",Twardoski,0,0,114,106,NEW
-15,40,27,30,29,0.0,1,0,17,32,19,26,0,SAC,0,0,0.0,1,0,0.0,0,0,0.0,109,NOP,5:48,0,0,0,0,"Corbin""""","Lindsay""""",Twardoski,0,0,114,106,NEW
1,40,27,30,29,60.0,5,3,17,32,19,26,6,SAC,1,15,56.0,25,14,83.3,12,10,71.0,109,NOP,43:46,8,5,41,23,"Corbin""""","Lindsay""""",Twardoski,1,4,114,106,NEW
11,40,27,30,29,40.0,5,2,17,32,19,26,1,SAC,1,3,41.7,12,5,0.0,0,0,20.5,109,NOP,38:12,0,3,12,3,"Corbin""""","Lindsay""""",Twardoski,0,3,114,106,NEW
14,40,27,30,29,50.0,4,2,17,32,19,26,7,SAC,0,4,53.8,13,7,80.0,5,4,34.5,109,NOP,40:36,0,4,20,4,"Corbin""""","Lindsay""""",Twardoski,1,3,114,106,NEW
18,40,27,30,29,50.0,8,4,17,32,19,26,6,SAC,0,4,53.8,13,7,0.0,0,0,40.0,109,NOP,35:31,0,1,18,4,"Corbin""""","Lindsay""""",Twardoski,1,2,114,106,NEW
-3,40,27,30,29,0.0,0,0,17,32,19,26,0,SAC,0,3,66.7,3,2,0.0,0,0,7.0,109,NOP,9:05,1,1,4,4,"Corbin""""","Lindsay""""",Twardoski,0,1,114,106,NEW
9,40,27,30,29,0.0,2,0,17,32,19,26,1,SAC,0,1,40.0,5,2,75.0,4,3,6.5,109,NOP,20:25,0,4,7,1,"Corbin""""","Lindsay""""",Twardoski,0,0,114,106,NEW
-8,40,27,30,29,0.0,1,0,17,32,19,26,0,SAC,2,4,50.0,6,3,0.0,0,0,14.0,109,NOP,12:09,0,3,6,4,"Corbin""""","Lindsay""""",Twardoski,0,2,114,106,NEW
NA,40,27,30,29,NA,NA,NA,17,32,19,26,NA,SAC,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,NOP,DNP,NA,NA,NA,NA,"Corbin""""","Lindsay""""",Twardoski,NA,NA,114,106,NEW
NA,40,27,30,29,NA,NA,NA,17,32,19,26,NA,SAC,NA,NA,NA,INJURY/ILLNESS,,NA,NA,NA,NA,109,NOP,DNP,NA,NA,NA,NA,"Corbin""""","Lindsay""""",Twardoski,NA,NA,114,106,NEW
NA,40,27,30,29,NA,NA,NA,17,32,19,26,NA,SAC,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,NOP,DNP,NA,NA,NA,NA,"Corbin""""","Lindsay""""",Twardoski,NA,NA,114,106,NEW
5,40,27,30,29,50.0,2,1,17,32,19,26,1,SAC,0,1,75.0,4,3,0.0,0,0,11.5,109,NOP,15:32,0,0,7,1,"Corbin""""","Lindsay""""",Twardoski,0,0,114,106,NEW
-12,40,27,30,29,50.0,2,1,17,32,19,26,3,SAC,0,8,41.7,12,5,66.7,3,2,27.5,109,NOP,29:01,1,0,13,9,"Corbin""""","Lindsay""""",Twardoski,1,2,114,106,NEW
-11,40,27,30,29,0.0,0,0,17,32,19,26,3,SAC,3,2,55.6,9,5,100,2,2,25.5,109,NOP,29:42,0,0,12,2,"Corbin""""","Lindsay""""",Twardoski,0,0,114,106,NEW
-1,40,27,30,29,33.3,3,1,17,32,19,26,0,SAC,0,2,55.6,9,5,100,1,1,14.0,109,NOP,19:32,1,2,12,3,"Corbin""""","Lindsay""""",Twardoski,0,2,114,106,NEW
-8,40,27,30,29,0.0,0,0,17,32,19,26,5,SAC,0,3,50.0,4,2,100,2,2,13.5,109,NOP,30:17,0,3,6,3,"Corbin""""","Lindsay""""",Twardoski,0,1,114,106,NEW
3,40,27,30,29,0.0,0,0,17,32,19,26,2,SAC,2,5,50.0,6,3,66.7,3,2,25.0,109,NOP,18:18,3,3,8,8,"Corbin""""","Lindsay""""",Twardoski,1,1,114,106,NEW
-6,40,27,30,29,16.7,6,1,17,32,19,26,1,SAC,1,0,25.0,8,2,100,5,5,11.5,109,NOP,24:29,0,2,10,0,"Corbin""""","Lindsay""""",Twardoski,1,3,114,106,NEW
-9,40,27,30,29,100,1,1,17,32,19,26,5,SAC,0,2,30.8,13,4,100,5,5,20.5,109,NOP,25:00,0,3,14,2,"Corbin""""","Lindsay""""",Twardoski,0,0,114,106,NEW
1,40,27,30,29,50.0,2,1,17,32,19,26,0,SAC,1,3,66.7,6,4,100,2,2,22.0,109,NOP,15:25,0,0,11,3,"Corbin""""","Lindsay""""",Twardoski,2,1,114,106,NEW
-1,40,27,30,29,0.0,2,0,17,32,19,26,4,SAC,0,2,57.1,7,4,100,2,2,14.0,109,NOP,25:27,0,2,10,2,"Corbin""""","Lindsay""""",Twardoski,0,2,114,106,NEW
-1,40,27,30,29,50.0,2,1,17,32,19,26,1,SAC,0,1,33.3,3,1,0.0,0,0,7.5,109,NOP,7:17,0,2,3,1,"Corbin""""","Lindsay""""",Twardoski,0,0,114,106,NEW
NA,40,27,30,29,NA,NA,NA,17,32,19,26,NA,SAC,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,NOP,DNP,NA,NA,NA,NA,"Corbin""""","Lindsay""""",Twardoski,NA,NA,114,106,NEW
NA,40,27,30,29,NA,NA,NA,17,32,19,26,NA,SAC,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,NOP,DNP,NA,NA,NA,NA,"Corbin""""","Lindsay""""",Twardoski,NA,NA,114,106,NEW
24,30,27,16,29,50.0,4,2,28,22,19,31,2,CHA,2,7,62.5,8,5,0.0,0,0,40.0,109,HOU,40:46,1,2,12,8,"Mott""""","Tiven""""",Ford,3,2,109,93,HOUSTON
1,30,27,16,29,40.0,15,6,28,22,19,31,1,CHA,1,4,43.8,16,7,100,1,1,45.5,109,HOU,34:41,2,2,21,6,"Mott""""","Tiven""""",Ford,1,0,109,93,HOUSTON
-6,30,27,16,29,0.0,0,0,28,22,19,31,0,CHA,0,4,100,3,3,100,1,1,15.0,109,HOU,16:32,2,5,7,6,"Mott""""","Tiven""""",Ford,1,0,109,93,HOUSTON
14,30,27,16,29,37.5,16,6,28,22,19,31,2,CHA,0,2,40.9,22,9,66.7,3,2,36.0,109,HOU,38:50,0,3,26,2,"Mott""""","Tiven""""",Ford,0,5,109,93,HOUSTON
-1,30,27,16,29,40.0,10,4,28,22,19,31,11,CHA,1,10,44.4,18,8,87.5,8,7,52.5,109,HOU,36:56,0,4,27,10,"Mott""""","Tiven""""",Ford,0,5,109,93,HOUSTON
28,30,27,16,29,50.0,6,3,28,22,19,31,2,CHA,0,12,30.0,10,3,0.0,0,0,33.0,109,HOU,37:09,1,3,9,13,"Mott""""","Tiven""""",Ford,1,1,109,93,HOUSTON
16,30,27,16,29,16.7,6,1,28,22,19,31,3,CHA,1,4,37.5,8,3,0.0,0,0,19.5,109,HOU,26:09,0,2,7,4,"Mott""""","Tiven""""",Ford,0,1,109,93,HOUSTON
4,30,27,16,29,0.0,0,0,28,22,19,31,0,CHA,0,1,0.0,0,0,0.0,0,0,1.0,109,HOU,8:57,1,5,0,2,"Mott""""","Tiven""""",Ford,0,1,109,93,HOUSTON
NA,30,27,16,29,NA,NA,NA,28,22,19,31,NA,CHA,NA,NA,NA,INJURY/ILLNESS,,NA,NA,NA,NA,109,HOU,DND,NA,NA,NA,NA,"Mott""""","Tiven""""",Ford,NA,NA,109,93,HOUSTON
NA,30,27,16,29,NA,NA,NA,28,22,19,31,NA,CHA,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,HOU,DNP,NA,NA,NA,NA,"Mott""""","Tiven""""",Ford,NA,NA,109,93,HOUSTON
NA,30,27,16,29,NA,NA,NA,28,22,19,31,NA,CHA,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,HOU,DNP,NA,NA,NA,NA,"Mott""""","Tiven""""",Ford,NA,NA,109,93,HOUSTON
NA,30,27,16,29,NA,NA,NA,28,22,19,31,NA,CHA,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,HOU,DNP,NA,NA,NA,NA,"Mott""""","Tiven""""",Ford,NA,NA,109,93,HOUSTON
NA,30,27,16,29,NA,NA,NA,28,22,19,31,NA,CHA,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,HOU,DNP,NA,NA,NA,NA,"Mott""""","Tiven""""",Ford,NA,NA,109,93,HOUSTON
8,30,27,16,29,0.0,0,0,28,22,19,31,1,CHA,1,5,50.0,4,2,0.0,0,0,18.5,109,HOU,13:53,2,4,4,7,"Mott""""","Tiven""""",Ford,1,0,109,93,HOUSTON
-3,30,27,16,29,100,1,1,28,22,19,31,1,CHA,0,2,33.3,3,1,0.0,0,0,7.5,109,HOU,25:38,0,1,3,2,"Mott""""","Tiven""""",Ford,0,1,109,93,HOUSTON
-1,30,27,16,29,0.0,0,0,28,22,19,31,2,CHA,1,9,53.8,13,7,33.3,15,5,37.0,109,HOU,31:54,7,2,19,16,"Mott""""","Tiven""""",Ford,1,2,109,93,HOUSTON
-3,30,27,16,29,50.0,6,3,28,22,19,31,3,CHA,1,3,50.0,16,8,50.0,2,1,36.5,109,HOU,29:58,0,2,20,3,"Mott""""","Tiven""""",Ford,1,2,109,93,HOUSTON
-6,30,27,16,29,66.7,6,4,28,22,19,31,5,CHA,1,2,36.4,22,8,100,6,6,43.5,109,HOU,38:37,1,0,26,3,"Mott""""","Tiven""""",Ford,1,1,109,93,HOUSTON
-19,30,27,16,29,0.0,4,0,28,22,19,31,1,CHA,0,4,0.0,6,0,50.0,2,1,3.5,109,HOU,29:07,0,2,1,4,"Mott""""","Tiven""""",Ford,0,2,109,93,HOUSTON
-19,30,27,16,29,28.6,7,2,28,22,19,31,2,CHA,1,2,33.3,9,3,100,2,2,21.0,109,HOU,27:43,1,1,10,3,"Mott""""","Tiven""""",Ford,0,0,109,93,HOUSTON
-23,30,27,16,29,20.0,5,1,28,22,19,31,0,CHA,0,4,27.3,11,3,100,1,1,15.0,109,HOU,29:32,0,1,8,4,"Mott""""","Tiven""""",Ford,1,1,109,93,HOUSTON
-14,30,27,16,29,0.0,0,0,28,22,19,31,1,CHA,1,2,25.0,4,1,0.0,0,0,8.5,109,HOU,13:38,0,1,2,2,"Mott""""","Tiven""""",Ford,0,0,109,93,HOUSTON
NA,30,27,16,29,NA,NA,NA,28,22,19,31,NA,CHA,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,HOU,DNP,NA,NA,NA,NA,"Mott""""","Tiven""""",Ford,NA,NA,109,93,HOUSTON
NA,30,27,16,29,NA,NA,NA,28,22,19,31,NA,CHA,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,HOU,DNP,NA,NA,NA,NA,"Mott""""","Tiven""""",Ford,NA,NA,109,93,HOUSTON
NA,30,27,16,29,NA,NA,NA,28,22,19,31,NA,CHA,NA,NA,DECISION,COACH'S,,NA,NA,NA,NA,109,HOU,DNP,NA,NA,NA,NA,"Mott""""","Tiven""""",Ford,NA,NA,109,93,HOUSTON
